CODIGO;DESCRICAO;CBO;NIVEL;SUBSIDIO
175517;AUXILIAR DE MANUTENCAO;514310;NA;N
175518;AUXILIAR DE MANUTENCAO;514310;NA;N
175519;AUXILIAR GERAL;514325;NA;N
175520;AUXILIAR GERAL;514325;NA;N
175521;COLETADOR DE LABORATORIO;324220;NA;N
175522;COSTUREIRO;763220;NA;N
175523;COSTUREIRO;763220;NA;N
175524;TELEFONISTA;422205;NA;N
175525;VIGIA;517420;NA;N
175526;VIGIA;517420;NA;N
180170;AUXILIAR DE METEOROLOGIA;311510;NA;N
180181;MAQUINISTA ESPECIALIZADO - NA;341305;NA;N
180183;MECANICO TEC ESPECIALIZADO;725010;NA;N
180186;ARTIFICE DE ELETRIC E COMUNIC - NA;763125;NA;N
180353;OPERADOR DE MAQUINAS;721210;NA;N
180480;OPERADOR ESPECIALIZADO EQUIPAMENT PESADO;913120;NA;N
180500;AUXILIAR DE SERVICOS;411045;NA;N
180503;AUXILIAR DE APOIO OPERACIONAL;710105;NA;N
180504;AUXILIAR DE APOIO OPERACIONAL III;710105;NA;N
180505;AUXILIAR DE APOIO OPERACIONAL V;710105;NA;N
180506;AUXILIAR DE TOPOGRAFO;312320;NA;N
180507;DATILOGRAFO;412105;NA;N
180508;MOTORISTA;782515;NA;N
180509;TRATORISTA;641015;NA;N
180510;AGENTE SOCIAL;515310;NA;N
180511;AUXILIAR DE ENFERMAGEM;322230;NA;N
180512;LUBRIFICADOR;919115;NA;N
180513;VIGIA;517420;NA;N
180514;AUXILIAR DE ADMINISTRACAO;411010;NA;N
180515;ARTIFICE DE MANUTENCAO;914305;NA;N
180516;ARTIFICE DE OBRAS;710205;NA;N
180517;ARTIFICE MECANICO;914305;NA;N
180518;AUXILIAR DE ARTIFICE;768305;NA;N
180519;AUXILIAR DE EXPEDIENTE;410105;NA;N
180520;AUXILIAR DE MAQUINISTA;782625;NA;N
180521;AUXILIAR DE SERVICOS GERAIS;763125;NA;N
180522;MANOBRADOR;783110;NA;N
180523;AGENTE DE ESTACAO;342405;NA;N
180524;AGENTE DE SEGURANCA FERROVIARIO;517330;NA;N
180525;AGENTE DE TREM;342120;NA;N
180526;ARTIFICE GRAFICO;760605;NA;N
180527;ARTIFICE DE VIA PERMANENTE;991105;NA;N
180528;AUXILIAR DE AGENTE DE TRENS;782625;NA;N
180529;AUXILIAR DE ESTACAO;821235;NA;N
180530;AUXILIAR DE MAQUINISTA;180520;NA;N
180531;FERROVIARIO AUXILIAR;782625;NA;N
180532;MAQUINISTA;374210;NA;N
180533;AUXILIAR DE DISTRIBUICAO;311515;NA;N
180534;AUXILIAR DE DISTRIBUICAO II;311515;NA;N
180535;ASSISTENTE DE DISTRIBUICAO I;351410;NA;N
180536;AUXILIAR DE SERVICO DE SAUDE;515105;NA;N
180537;CONSERVADOR DE VIA PERMANENTE;991105;NA;N
180538;AUXILIAR DE DISTRIBUICAO I;311515;NA;N
180539;ARTIFICE - I;914305;NA;N
180540;ARTIFICE - II;914305;NA;N
180541;TELEFONISTA;422205;NA;N
180542;AUXILIAR FINANCEIRO;413110;NA;N
180543;ARTIFICE DE ELETRICIDADE;715610;NA;N
180544;ARTIFICE DE METALURGIA;314620;NA;N
180545;ASSISTENTE DE MANUTENCAO;391145;NA;N
180546;RECEPCIONISTA;422105;NA;N
180547;TECNICO DE SAUDE;322245;NA;N
180548;ASSISTENTE DE VIA PERMANENTE;992225;NA;N
180549;ASSISTENTE GRAFICO;760605;NA;N
180550;CONFERENTE;414215;NA;N
180551;ARTIFICE ELETRONICO;951105;NA;N
180552;AJUDANTE GERAL;784205;NA;N
180553;COZINHEIRO;513205;NA;N
180554;VIGILANTE FERROVIARIO;517330;NA;N
180556;COPEIRO;513425;NA;N
180557;PRATICO AGRICOLA;321105;NA;N
180558;CARPINTEIRO;715505;NA;N
180559;TECNICO EM MANUTENCAO;314405;NA;N
180560;MOCO DE MAQUINAS;782720;NA;N
180561;PINTOR;716610;NA;N
180562;AUXILIAR DE PORTARIA;517415;NA;N
180563;TRABALHADOR PORTUARIO;783235;NA;N
180564;ELETRICISTA DE MANUTENCAO;951105;NA;N
180565;ASSISTENTE DE PORTARIA;517410;NA;N
180566;AUXILIAR DE PROCESSAMENTO;842120;NA;N
180567;ELETRICISTA;951105;NA;N
180568;AUXILIAR DE EXPEDICAO;414135;NA;N
180569;AUXILIAR DE VISTORIA E BAGAGEM;517305;NA;N
180571;OPERADOR DE PAINEL;811630;NA;N
180572;OPERADOR DE TELECOMUNICACAO;313315;NA;N
180573;PEDREIRO;715210;NA;N
180574;AGENTE DE PORTARIA;517415;NA;N
180575;OFICIAL DE ARTES GRAFICAS;760605;NA;N
180576;AUXILIAR OPERACIONAL SERVICOS DIVERSOS;514325;NA;N
180577;AJUDANTE MANUT OBRAS;717020;NA;N
180578;AJUDANTE DE ESTOQUE;414125;NA;N
180579;AJUDANTE DE ELETRICIDADE;715615;NA;N
180580;AJUDANTE DE ELETROELETRONICA;951105;NA;N
180582;AJUDANTE DE MAQ MINERACAO;711130;NA;N
180583;AJUDANTE DE MECANICA;314110;NA;N
180584;AJUDANTE DE SERVICO;514325;NA;N
180585;AJUDANTE DE SERVICO DE APOIO;412110;NA;N
180586;APONTADOR;414210;NA;N
180587;APONTADOR 2 P;414210;NA;N
180588;ARQUIVISTA DOCUMENTACAO TECNICA;415105;NA;N
180590;AUXILIAR MATERIAL;322230;NA;N
180591;BOMBEIRO;517110;NA;N
180592;BOMBEIRO 2 0;517110;NA;N
180593;CONSERVADOR DE LINHA;991105;NA;N
180594;CONTINUO;412205;NA;N
180595;CONTINUO 1 P;412205;NA;N
180596;COPEIRA AUXILIAR;513425;NA;N
180597;ENCARREGADO G OPERACAO MANUT MECANIZADA;313115;NA;N
180598;ESTOQUISTA;414125;NA;N
180599;INSP SERVS APOIO;515105;NA;N
180600;INSPETOR SEGURANCA PATRIMONIAL;510310;NA;N
180601;MECANICO;919205;NA;N
180602;MECANICO TECNICO;314110;NA;N
180603;MOTORISTA EQUIP PESADO;782515;NA;N
180604;OFICIAL SERVICOS DE APOIO;314325;NA;N
180605;OP EQUIP ELETRICO;954125;NA;N
180606;OPERADOR EQUIP ESPECIAIS;811405;NA;N
180607;OPERADOR EQUIP INSTALACAO;862505;NA;N
180608;OPERADOR EQUIP OPERACAO;811405;NA;N
180609;OPERADOR VEIC E MAQUINAS;782515;NA;N
180610;PEDREIRO TECNICO;715210;NA;N
180611;PINTOR TECNICO;723330;NA;N
180612;PROGRAM MANUT;391135;NA;N
180613;SERVENTE;717020;NA;N
180614;SERVENTE A;717020;NA;N
180615;SOLDADOR;724315;NA;N
180616;SUP PLAN CT OPERAC;342410;NA;N
180617;TECNICO ESPECIAL;321105;NA;N
180618;TECNICO IND DE MECANICA;314105;NA;N
180619;TECNICO IND ELETRONICA;313215;NA;N
180620;TECNICO IND METALURG;314620;NA;N
180621;ALUNO ESC APRENDIZ;848315;NA;N
180622;OPERADOR DE MAQUINAS OPERATRIZES;841815;NA;N
180623;CONTROLADOR MAT E PAT;821105;NA;N
180625;TECNICO OPERACIONAL DE PROGRAMACAO;391125;NA;N
180626;AJUDANTE DE OPER VEIC MAQUINAS;782530;NA;N
180627;ELETRICISTA TECNICO;313130;NA;N
180628;TECNICO EXEC MEIO AMBIENTE;311505;NA;N
180629;TECNICO DE TRANSPORTE COMERCIAL;342110;NA;N
180630;SUPERVISOR GERAL APOIO SERV ECONOMICOS;342405;NA;N
180631;CONTABILISTA;252210;NA;N
180632;TECNICO MAT PATRIMONIO;410220;NA;N
180633;AJUDANTE OPER ELETRICA;782140;NA;N
180634;OFICIAL DE PROCESSAMENTO DE DADOS;212405;NA;N
180635;SUPERVISOR TECNICO;373230;NA;N
180636;OFICIAL DE RECURSOS HUMANOS;252405;NA;N
180637;OFICIAL DE MINERACAO;316305;NA;N
180638;OPER ESPECIALIZADO EM EQUIP PESADO;913120;NA;N
180639;LABORATORISTA ESPECIALIZADO INDUSTRIAL;301105;NA;N
180640;COMPRADOR;354205;NA;N
180641;AGENTE DE SEGURANCA;517310;NA;N
180642;AJUDANTE DE TOPOGRAFIA;312320;NA;N
180643;AJUDANTE DE INSTALACAO MECANIZADA;725205;NA;N
180645;ENCARREGADO DE ZELADORIA II;514120;NA;N
180646;CONFERENTE DE CAPATAZIAS;414120;NA;N
180647;SOLDADOR TECNICO;314620;NA;N
180648;AUXILIAR DE RECREACAO;371410;NA;N
180649;AUXILIAR DE SUPORTE E MANUTENCAO;212420;NA;N
180650;AUXILIAR DE LABORATORIO;766405;NA;N
180651;TECNICO DE LABORATORIO;301110;NA;N
180652;AJUDANTE DE CABISTA;732110;NA;N
180653;AJUDANTE DE EMENDADOR;732110;NA;N
180654;ATENDENTE DE SERVICO TELEFONICO;422205;NA;N
180655;ATENDENTE DE SERVICOS;515110;NA;N
180656;ATENDENTE DE SERVICOS I;515110;NA;N
180657;AUXILIAR DE ECONOMIA E FINANCAS I;251225;NA;N
180658;AUXILIAR DE REDE;313310;NA;N
180659;BOLSISTA;0;NA;N
180660;CABISTA;732110;NA;N
180661;EXAMINADOR DE CABOS LINHAS E APARELHOS;732115;NA;N
180662;INSTALADOR REPAR DE LINHAS E APARELHOS;731320;NA;N
180663;LIGADOR;732135;NA;N
180664;MARCENEIRO;771105;NA;N
180665;MONITOR;515315;NA;N
180666;OPERADOR DE CAMINHAO;782510;NA;N
180667;OPERADOR DE DG;422205;NA;N
180668;PORTEIRO;517410;NA;N
180669;TELEFONISTA B;422205;NA;N
180670;TELEFONISTA I;422205;NA;N
180671;TRABALHADOR;783230;NA;N
180672;TRABALHADOR DE LINHAS;991105;NA;N
180673;VIGILANTE;517330;NA;N
180674;INSTALADOR REPARADOR EXTERNO;731305;NA;N
180675;AUXILIAR TECNICO;325105;NA;N
180676;AUXILIAR TECNICO EM TELECOMUNICACOES;313310;NA;N
180677;ASSISTENTE DE SEGURANCA;517330;NA;N
180679;LANTERNEIRO;991305;NA;N
180680;TELEFONISTA MONITOR;422335;NA;N
180681;OFICIAL DE MANUTENCAO;514325;NA;N
180682;ATENDENTE DE SERVICOS PLENO;515110;NA;N
180683;AUXILIAR TECNICO DE REDE;313310;NA;N
180684;DESENHISTA;318010;NA;N
180685;AJUDANTE DE SERVICO DE LABORATORIO;515215;NA;N
180686;OPERADOR DE MAQUINA LINHA;731180;NA;N
180687;MANOBREIRO DE FERROVIA;783110;NA;N
180688;OFICIAL DE SERVICOS ECONOMICOS;251205;NA;N
180689;OFICIAL DE TRANSPORTE COMERCIAL;141605;NA;N
180690;OPERADOR DE INSTALACOES MECANIZADAS;784205;NA;N
180691;TEC LABORATORIO DE CONTROLE DE QUALIDADE;301105;NA;N
180692;MECANICO INDUSTRIAL;214420;NA;N
180693;TEC ESPECIALIZADO ELETROELETRONICA;313215;NA;N
180694;LABORATORISTA TECNICO;301110;NA;N
180695;INSPETOR DE SEGURANCA FERROVIARIA;517330;NA;N
180696;OPERADOR DE RADIOLOGIA;324115;NA;N
180697;TECNICO ESPECIALIZADO SERVICO ESCRITORIO;411010;NA;N
180698;MECANICO ESPECIALIZADO;911305;NA;N
180699;SUPERVISOR DE EQUIPAMENTO MECANIZADO;620105;NA;N
180700;OFICIAL FISCAL DE OBRAS;312110;NA;N
180701;OPERADOR ESP PRODUCAO MINERAL;712105;NA;N
180702;OPERADOR ESP PRODUCAO INDUSTRIAL;721215;NA;N
180703;SUPERVISOR GERAL;342405;NA;N
180704;AUXILIAR TECNICO PLANEJ EQUIPAM ENERGIA;311515;NA;N
180705;AJUDANTE REPARADOR DE REDE JUNIOR;631420;NA;N
180706;INSTALADOR REPARADOR DE CPCTS MANUAIS;731305;NA;N
180707;INSTALADOR EQUIPAMENTO ESTACAO B;731205;NA;N
180708;OPERADOR DE MICROFILMAGEM;373105;NA;N
180709;OPERADOR DE GUINDASTE;782110;NA;N
180710;ENCARREGADO DE TRANSPORTE RODOVIARIOS;342315;NA;N
180711;MECANICO DE MANUTENCAO;911305;NA;N
180712;CONTRA MESTRE DE MANUTENCAO;860105;NA;N
180713;ATENDENTE DE SERVICOS COMERCIAIS;421105;NA;N
180714;INSPETOR DE TRANSPORTE COMERCIAL;342310;NA;N
180715;TECNICO EXEC MECANICA;314105;NA;N
180716;ATENDENTE DE SERVICOS JUNIOR;515110;NA;N
180717;DISTRIBUIDOR COLETOR  FICHAS TELEFONICAS;519940;NA;N
180718;NIVELADOR MEDIDOR DE TOPOGRAFIA;312320;NA;N
180719;TECNICO DE SEGURANCA DO TRABALHO;351605;NA;N
180720;SERRALHEIRO;724440;NA;N
180721;SUPERVISOR DE ELETRONICA;730105;NA;N
180722;SONDADOR II;711315;NA;N
180723;AUXILIAR DE VIGILANCIA E REPRESSAO;517310;NA;N
180724;OP DE EMPILHADEIRA E EQUIPAM SIMILARES I;782220;NA;N
180725;INSTRUMENTISTA TEC ESPECIALIZADO;313205;NA;N
180726;CONSERVADOR ELET MEC B;954125;NA;N
180727;CALDEIREIRO TECNICO ESPECIALIZADO;724405;NA;N
180728;GUARDA PORTUARIO;517335;NA;N
180729;CALDEREIRO;724405;NA;N
180733;JARDINEIRO;622010;NA;N
180997;OPERADOR DE PROCESSAMENTO DE DADOS;317205;NA;N
180999;ASCENSORISTA;514105;NA;N
194053;SERVENTE - NA;717020;NA;N
194059;TECNICO EDUCACIONAL - NA;239410;NA;N
194060;AUXILIAR DE LIMP E CONSERVACAO - NA;514225;NA;N
194062;AGENTE DE LIMPEZA E CONSERV - NA;514320;NA;N
194063;GUARDA MUNICIPAL - NA;517215;NA;N
194200;AGENTE DE PORTARIA;517415;NA;N
194201;AGENTE DE SERVICOS GERAIS;512105;NA;N
194202;ARTIFICE;914305;NA;N
194204;AUXILIAR DE SERVICOS GERAIS;763125;NA;N
194205;AUXILIAR DE SERVICOS DE SAUDE;371130;NA;N
194206;AUXILIAR DE SERVICOS TECNICOS;411045;NA;N
194207;AUXILIAR EM ENFERMAGEM;322230;NA;N
194208;AUXILIAR OFICIAL DE MANUTENCAO;514325;NA;N
194209;DATILOGRAFO;412105;NA;N
194210;EMPLACADOR;423110;NA;N
194211;MOTORISTA - NA;782515;NA;N
194212;OFICIAL DE MANUTENCAO;514325;NA;N
194213;OPERADOR DE MAQUINAS PESADAS;862150;NA;N
194214;OPERADOR SERV PORTUARIO FLUVIAL;783235;NA;N
194215;RECEPCIONISTA;422105;NA;N
194216;TELEFONISTA;422205;NA;N
194217;VIGIA;517420;NA;N
194218;VIGILANTE;517330;NA;N
194219;AUXILIAR OPERACIONAL SERV DIVERSOS - NA;514325;NA;N
194220;ARTIFICE DE CARPINTARIA;715505;NA;N
194221;ARTIFICE DE ARTES GRAFICAS;760605;NA;N
194222;AUXILIAR DE ARTIFICE;768305;NA;N
194223;MOTORISTA OFICIAL - NA;782515;NA;N
194224;AGENTE DE VIGILANCIA - NA;517330;NA;N
195002;AUXILIAR DE ARTIFICE - NA;768305;NA;N
195003;ARTIFICE DE ARTES GRAFICAS;760605;NA;N
195011;AUXILIAR EDUCACIONAL - NA;515305;NA;N
195012;ASSISTENTE ADMINISTRATIVO - NA;411010;NA;N
195013;SERVENTE - NA;717020;NA;N
195014;DATILOGRAFO - NA;412105;NA;N
195015;MONITOR - NA;334110;NA;N
195018;AUXILIAR DE SERVICOS DIVERSOS - NA;411045;NA;N
195019;AUXILIAR DE SERVICOS GERAIS - NA;763125;NA;N
195027;ENCARREGADO DE TURMA - NA;950110;NA;N
195029;ASSISTENTE TECNICO - NA;411010;NA;N
195030;LEITURISTA;519940;NA;N
195031;AUXILIAR DE PROFESSOR - NA;411030;NA;N
195032;ASSISTENTE DE ADMINISTRACAO - NA;411010;NA;N
195033;AGENTE DE ADMINISTRACAO - NA;411010;NA;N
195034;BRACAL - NA;717020;NA;N
195035;VIGIA - NA;517420;NA;N
195037;AUXILIAR DE SERV. COMUNITARIO - NA;411030;NA;N
195038;AUXILIAR DE DISCIPLINA - NA;411030;NA;N
195039;TECNICO EM ENFERMAGEM - NA;515135;NA;N
195040;ALMOXARIFE - NA;414105;NA;N
195041;CONTINUO - NA;412205;NA;N
195042;REPRESENTANTE COMERCIAL - NA;354705;NA;N
195043;AUXILIAR DE VIGILANCIA - NA;517330;NA;N
195045;TECNICO EM CONTABILIDADE - NA;351105;NA;N
195046;AGENTE DE SERV DE ENGENHARIA - NA;312105;NA;N
195047;ENCARREGADO DE TURMA - NA - DEC JUD;910105;NA;N
195057;AGENTE DE PORTARIA - NA;517415;NA;N
195064;MERENDEIRA - NA;513205;NA;N
195065;AJUDANTE DE SERVICO - NA;415215;NA;N
195066;ATENDENTE DE ENFERMAGEM - NA;515110;NA;N
195067;AUXILIAR DE INSTALADOR - NA;374110;NA;N
195069;OPERADOR DE USINA TERMOELETRIC - NA;752425;NA;N
195070;TELEFONISTA - NA;422205;NA;N
195079;MOTORISTA - NA INC;782305;NA;N
195080;AUXILIAR DE FARMACIA - NA;515210;NA;N
195084;AUXILIAR DE ENFERMAGEM - NA;322230;NA;N
195086;COZINHEIRO - NA;513205;NA;N
195087;RECEPCIONISTA - NA;422105;NA;N
195088;PINTOR - NA;262405;NA;N
195089;MOTORISTA RODOVIARIO - NA;782310;NA;N
195090;AUXILIAR DE MECANICO - NA;914405;NA;N
195091;OPERADOR DE TV - NA;761205;NA;N
195098;AGENTE DE SAUDE - NA;515105;NA;N
195099;COPEIRO - NA;513425;NA;N
195111;AUXILIAR DE ENSINO - NA;371105;NA;N
195112;AGENTE ADMINISTRATIVO - NA;411010;NA;N
195113;FERREIRO ARMADOR - NA;722105;NA;N
195117;AUXILIAR DE BIBLIOTECA - NA;371105;NA;N
195119;MECANICO - NA;914405;NA;N
195120;AUXILIAR DE SERV MEDICOS - NA;322230;NA;N
195128;SOLDADO  PM -  NA;21210;NA;N
195132;MENSAGEIRO - NA;412115;NA;N
195133;AUX DE LIMPEZA E CONSERVACAO - NA;516345;NA;N
195134;INSPETOR - NA;391205;NA;N
195135;GUARDA CIVIL MUNICIPAL - NA;517215;NA;N
195138;AGENTE DE LIMPEZA E CONSERV -NA;516345;NA;N
195148;AUX TEC EM TELECOMUNICACOES - NA;731320;NA;N
195153;AUXILIAR DE SERV DE ENGENHARIA - NA;411035;NA;N
195154;MECANICO DE AUTOS - NA;725010;NA;N
195159;AGENTE FISCAL - NA;254505;NA;N
195160;OPERADOR DE USINA - NA;861205;NA;N
195161;OPERADOR DE ELEVATORIO - NA;821110;NA;N
195169;SOLDADOR - NA;724315;NA;N
195171;MOTORISTA RODOVIARIO - NA;782310;NA;N
195172;AGENTE SANITARIO - NA;254310;NA;N
195174;INSPETOR DE ALUNO - NA;391205;NA;N
195177;ZELADOR - NA;514120;NA;N
195178;ATENDENTE COMERCIAL - NA;413205;NA;N
195179;AUXILIAR DE ASSUNTOS EDUCAC. - NA;371105;NA;N
195180;AGENTE DE TELECOM E ELETRIC - NA;715605;NA;N
195181;ARTIFICE DE MECANICA - NA;725010;NA;N
195183;AGENTE DE VIGILANCIA;517330;NA;N
195186;MOTORISTA FLUVIAL - NA;341305;NA;N
195187;ARTIFICE DE ELETRICIDADE - NA;768305;NA;N
195190;MOTORISTA DE VEIC TERRESTRES - NA;782310;NA;N
195193;TECNICO EM LABORATORIO - NA;325110;NA;N
195197;INSTALADOR REP LINHAS APARELHOS-NA;715710;NA;N
195200;AUXILIAR OPERACIONAL SERVICOS DIVERSOS;514325;NA;N
195201;MOTORISTA OFICIAL - NA;782515;NA;N
195204;TRATORISTA - NA;0;NA;N
195205;PERFURADOR DIGITADOR - NA;0;NA;N
195206;AUXILIAR AGRICOLA - NA;0;NA;N
195207;ARTIFICE DE CARPINT E MARCENARIA - NA;768305;NA;N
195208;ARTIFICE ESTRUT OBRAS E METALURG- NA;768305;NA;N
195213;AGENTE DE ATIV AGROPECUARIAS - NA;621005;NA;N
200301;AUXILIAR DE SERVICOS;517330;NA;N
200302;AUXILIAR DE SERVICOS GERAIS;991405;NA;N
200303;AUXILIAR DE TOPOGRAFO;991405;NA;N
200304;AUXILIAR DE SERVICOS OPERACIONAIS II;991405;NA;N
200305;BOMBEIRO HIDRAULICO;724110;NA;N
200306;ENCANADOR DE AGUA E ESGOTO;724110;NA;N
200307;ELETRICISTA;951105;NA;N
200308;ELETRICISTA DE DISTRIBUICAO;951105;NA;N
200309;LABORATORISTA;301105;NA;N
200310;MECANICO DE MAQUINAS OPERATRIZES;911305;NA;N
200311;MECANICO DE VEICULOS;914405;NA;N
200312;MECANICO DE HIDROMETRO;914425;NA;N
200313;MECANICO DE EQUIPAMENTOS;914425;NA;N
200314;MECANICO DE VEICULOS;914405;NA;N
200317;OPERADOR DE ETA;862305;NA;N
200318;SERVENTE;717020;NA;N
200319;PEDREIRO;715210;NA;N
200320;AUXILIAR DE FISCAL;515210;NA;N
206004;MANOBRADOR;783110;NA;N
206005;ASSISTENTE DE MANOBRAS;783110;NA;N
206006;ARTIFICE DE MANUTENCAO;914305;NA;N
206007;ASSISTENTE DE MANUTENCAO;391145;NA;N
206010;AUXILIAR DE SERVICOS GERAIS;763125;NA;N
206011;ASSISTENTE DE SERVICOS GERAIS;512105;NA;N
206012;OPERADOR RODOFERROVIARIO;782120;NA;N
206013;VIGILANTE FERROVIARIO;517330;NA;N
206019;ARTIFICE DE VIA PERMANENTE;991105;NA;N
206020;ASSISTENTE DE VIA PERMANENTE;992225;NA;N
207001;COZINHEIRO;513205;NA;N
207002;OPERADOR DE MAQUINAS AUXILIARES;862150;NA;N
207005;RECEPCIONISTA;422105;NA;N
207006;TELEFONISTA;422205;NA;N
207007;OPERADOR DE TELECOMUNICACOES;313315;NA;N
207009;ARTIFICE GRAFICO;760605;NA;N
207010;ASSISTENTE DE GRAFICA;766215;NA;N
207011;ASCENSORISTA;514105;NA;N
207012;AUXILIAR DE EXPEDIENTE;410105;NA;N
207013;ASSISTENTE DE PORTARIA;517410;NA;N
207014;MENSAGEIRO;517410;NA;N
207015;AUXILIAR DE SERVICOS DE SAUDE;371130;NA;N
216001;ASCENSORISTA;514105;NA;N
216002;AUXILIAR DE EXPEDIENTE;410105;NA;N
216003;ASSISTENTE DE PORTARIA;517410;NA;N
216004;MENSAGEIRO;517410;NA;N
216005;AUXILIAR SERVICO SAUDE;515110;NA;N
220004;AJUDANTE DE MAQUINISTA;782625;NA;N
220007;MECANICO III;919205;NA;N
221011;TECNICO DE CONTROLE ECONOMICO FINANC II;111510;NA;N
223001;MANOBRADOR;783110;NA;N
223002;ELETRICISTA I;951105;NA;N
242001;AUXILIAR DE CONTROLE DE CARGA - DEC JUDI;342120;NA;N
242002;AUXILIAR DE VIGIL E REPRESSAO DEC JUDICI;517310;NA;N
242003;AUXILIAR COD PREP DOC B DEC JUDICIAL;415115;NA;N
302001;ASG - AJUDANTE GERAL;784205;NA;N
302002;ASG - AUXILIAR DE CONSERVACAO;514325;NA;N
302003;ASG - AUXILIAR GRAFICO;371310;NA;N
302004;ASG - COPEIRO;513425;NA;N
302005;ASG - CONTINUO;412205;NA;N
302006;ASG - AGENTE DE PORTARIA;517415;NA;N
302007;ASG - AUXILIAR DE MANUTENCAO;514310;NA;N
302008;ASG - AGENTE DE SEGURANCA;517310;NA;N
302009;ASG - GARCON;513405;NA;N
302010;ASG - ARTIFICE DE MANUTENCAO;914305;NA;N
302011;ASG - MOTORISTA;782515;NA;N
302012;ASG - OPERADOR DE MAQUINA E EQUIPAMENTOS;862150;NA;N
302013;ASG - GRAFICO;371310;NA;N
302014;MECANICO DE MANUTENCAO;911305;NA;N
302015;ASG - ELETRICISTA DE MANUTENCAO;951105;NA;N
302016;ARMAZENISTA;414110;NA;N
303002;AAD-AUXILIAR DE ARQUIVO;411010;NA;N
303003;AAD - AUXILIAR DE BIBLIOTECA;371105;NA;N
303004;AAD - TELEFONISTA;422205;NA;N
303005;AAD - CONFERENTE;414215;NA;N
303006;AAD - DATILOGRAFO;412105;NA;N
303007;AAD - OPERADOR DE TELEX;412115;NA;N
303008;AAD - DIGITADOR;412110;NA;N
303009;AAD-AUXILIAR DE OPERACOES;511210;NA;N
303010;AAD-AUXILIAR DE INFORMATICA;412110;NA;N
303011;AAD - AUXILIAR DE LABORATORIO;766405;NA;N
303012;AAD-OPERADOR DE MICROCOMPUTADOR;412110;NA;N
303013;AAD-AUXILIAR DE MICROFILMAGEM;373105;NA;N
303014;AAD-AUX DE RECURSOS MATERIAIS;391135;NA;N
303015;AAD - AUXILIAR DE RECURSOS HUMANOS;411030;NA;N
303016;AAD-AUXILIAR DE RECURSOS FINANCEIROS;413110;NA;N
303017;AAD - AUXILIAR DE CONTABILIDADE;413110;NA;N
303018;AAD - OPERADOR DE MAQUINA COMPOSER;766121;NA;N
303019;AAD - AUXILIAR DE ENFERMAGEM;322230;NA;N
310001;OPERADOR DE MAQ AUXILIARES;415130;NA;N
310002;DESENHISTA;318010;NA;N
310003;DESENHISTA PROJETISTA;318505;NA;N
310004;RECEPCIONISTA;422105;NA;N
310005;TELEFONISTA;422205;NA;N
310007;ASSISTENTE DE TELECOMUNICACOES;313310;NA;N
310009;ASSISTENTE DE GRAFICA;766215;NA;N
310010;ASCENSORISTA;514105;NA;N
310011;AUXILIAR DE EXPEDIENTE;410105;NA;N
310012;ASSISTENTE DE PORTARIA;517410;NA;N
310013;MENSAGEIRO;412205;NA;N
310014;AUXILIAR DE SERVICOS DE SAUDE;515105;NA;N
310015;AGENTE DE SEG FERROVIARIA;517330;NA;N
310016;ASSISTENTE DE SEGURANCA FERROVIARIA;517330;NA;N
310017;MONITOR DE FORMACAO PROFISSIONAL;331305;NA;N
310018;TECNICO DE SEGURANCA DO TRABALHO;351605;NA;N
310019;TECNICO DE SAUDE;322245;NA;N
310020;MOTORISTA RODOVIARIO;782405;NA;N
310021;ASSISTENTE DE TRANSPORTE RODOVIARIO;342125;NA;N
310022;AUXILIAR TECNICO;325105;NA;N
310023;ASSISTENTE DE TECNOLOGIA;203205;NA;N
311003;ANALISTA DE SEGURANCA;212320;NA;N
314001;ARTIFICE;914305;NA;N
314002;AUXILIAR DE SERVICOS GERAIS;763125;NA;N
314003;AUXILIAR DE SERVICOS GERAIS;763125;NA;N
314004;GUARDA DE SEGURANCA;517330;NA;N
314005;GUARDA DE SEGURANCA;517330;NA;N
314006;MOTORISTA;782515;NA;N
314007;TELEFONISTA;422205;NA;N
314008;AUXILIAR DE ENFERMAGEM;322230;NA;N
314009;AUXILIAR DE SERVICOS DE APOIO;412110;NA;N
314010;AUXILIAR DE SERVICOS DE APOIO;412110;NA;N
314011;AUXILIAR;515205;NA;N
314012;AUXILIAR;515205;NA;N
315001;AUXILIAR DE SERVICOS;411045;NA;N
315002;GARCON;513405;NA;N
315003;DIGITADOR;412110;NA;N
315004;TELEFONISTA;422205;NA;N
315005;TELETIPISTA;372210;NA;N
315007;AUXILIAR DE MANUTENCAO;514310;NA;N
350001;AUXILIAR DE SERVICOS;411045;NA;N
350002;TRABALHADOR RURAL;623110;NA;N
350004;OPERADOR GRAFICO;766315;NA;N
350005;OPERADOR DE VEICULOS E EQUIP PESADOS I;782530;NA;N
350006;CANALEIRO I;862140;NA;N
350007;OPERARIO RURAL;621005;NA;N
350008;OPERADOR DE SERVICOS DE MANUTENCAO;914305;NA;N
350009;OPERADOR DE ESTACAO DE BOMBEAMENTO;862140;NA;N
350010;OPERADOR DE VEICULOS E EQUIP PESAD II;782515;NA;N
350011;CANALEIRO II;862140;NA;N
350012;AUXILIAR DE SERV EM PROCESSAM DE DADOS;412110;NA;N
350013;OPERADOR DE TELECOMUNICACOES;313315;NA;N
350014;AUXILIAR OPER EM DESENVOLVIMENTO REGIO I;411010;NA;N
350015;AUXILIAR OPER EM DESENVOLVIMENTO REG II;411010;NA;N
